2.5101020000022496	[2.04211758 2.22144578 1.8755829 ]
2.5101030000022497	[2.04195812 2.22181656 1.87543843]
2.51010400000225	[2.04180029 2.22218929 1.87529552]
2.51010500000225	[2.04164089 2.22256212 1.87515117]
2.51010600000225	[2.04147986 2.22293485 1.87500534]
2.5101070000022503	[2.0413172  2.22330744 1.87485803]
2.5101080000022504	[2.04115289 2.22367981 1.87470923]
2.5101090000022506	[2.04098695 2.22405194 1.87455894]
2.5101100000022507	[2.04081937 2.22442377 1.87440715]
2.510111000002251	[2.04065015 2.22479524 1.87425387]
2.510112000002251	[2.04047928 2.2251663  1.8740991 ]
2.510113000002251	[2.04030677 2.22553692 1.87394284]
2.5101140000022513	[2.0401326  2.22590703 1.87378507]
2.5101150000022514	[2.03995679 2.22627659 1.87362581]
2.5101160000022515	[2.03977933 2.22664556 1.87346505]
2.5101170000022517	[2.03960022 2.22701388 1.87330278]
2.510118000002252	[2.03941946 2.22738152 1.87313902]
2.510119000002252	[2.03923705 2.22774841 1.87297376]
2.510120000002252	[2.03905298 2.22811454 1.87280699]
2.5101210000022522	[2.03886725 2.22847983 1.87263872]
2.5101220000022524	[2.03867989 2.22884428 1.87246895]
2.5101230000022525	[2.03849084 2.2292078  1.87229767]
2.5101240000022527	[2.03830016 2.22957038 1.87212489]
2.510125000002253	[2.03810782 2.22993198 1.87195061]
2.510126000002253	[2.03791382 2.23029256 1.87177482]
2.510127000002253	[2.03771817 2.23065208 1.87159753]
2.5101280000022532	[2.03752086 2.2310105  1.87141875]
2.5101290000022534	[2.03732191 2.2313678  1.87123846]
2.5101300000022535	[2.0371213  2.23172394 1.87105666]
2.5101310000022536	[2.03691903 2.23207888 1.87087337]
2.510132000002254	[2.03671512 2.2324326  1.87068859]
2.510133000002254	[2.03650956 2.23278508 1.8705023 ]
2.510134000002254	[2.03630234 2.23313627 1.87031451]
2.510135000002254	[2.03609348 2.23348617 1.87012523]
2.5101360000022543	[2.03588302 2.23383471 1.8699345 ]
2.5101370000022545	[2.03567083 2.23418195 1.8697422 ]
2.5101380000022546	[2.03545704 2.2345278  1.86954845]
2.5101390000022548	[2.03524162 2.23487226 1.86935321]
2.510140000002255	[2.03502455 2.23521531 1.86915648]
2.510141000002255	[2.03480585 2.23555694 1.86895828]
2.510142000002255	[2.03458551 2.23589712 1.86875858]
2.5101430000022553	[2.03436356 2.23623587 1.86855742]
2.5101440000022555	[2.03413998 2.23657317 1.86835479]
2.5101450000022556	[2.03391477 2.23690897 1.86815067]
2.5101460000022557	[2.03368795 2.23724331 1.8679451 ]
2.510147000002256	[2.0334595  2.23757616 1.86773805]
2.510148000002256	[2.03322944 2.23790752 1.86752954]
2.510149000002256	[2.03299778 2.2382374  1.86731958]
2.5101500000022563	[2.03276452 2.23856578 1.86710816]
2.5101510000022564	[2.03252966 2.23889268 1.8668953 ]
2.5101520000022566	[2.0322932  2.2392181  1.86668099]
2.5101530000022567	[2.03205516 2.23954203 1.86646524]
2.510154000002257	[2.03181553 2.23986449 1.86624805]
2.510155000002257	[2.03157432 2.24018549 1.86602943]
2.510156000002257	[2.03133154 2.24050502 1.86580939]
2.5101570000022573	[2.0310872  2.24082312 1.86558793]
2.5101580000022574	[2.03084129 2.24113978 1.86536506]
2.5101590000022576	[2.03059384 2.24145504 1.86514077]
2.5101600000022577	[2.03034483 2.24176889 1.86491509]
2.510161000002258	[2.03009628 2.24208253 1.86468983]
2.510162000002258	[2.02984216 2.24239249 1.8644595 ]
2.510163000002258	[2.02958856 2.24270228 1.86422966]
2.5101640000022583	[2.02933343 2.24301074 1.86399842]
2.5101650000022584	[2.0290768  2.24331792 1.86376583]
2.5101660000022585	[2.02881866 2.24362383 1.86353187]
2.5101670000022587	[2.02855902 2.24392851 1.86329656]
2.510168000002259	[2.0282979  2.24423199 1.8630599 ]
2.510169000002259	[2.0280353  2.24453429 1.8628219 ]
2.510170000002259	[2.02777123 2.24483545 1.86258257]
2.5101710000022592	[2.0275057  2.24513551 1.86234192]
2.5101720000022594	[2.0272387  2.24543448 1.86209995]
2.5101730000022595	[2.0269703  2.24573245 1.8618567 ]
2.5101740000022597	[2.02670045 2.24602941 1.86161214]
2.51017500000226	[2.02642918 2.24632542 1.86136629]
2.51017600000226	[2.02615651 2.24662051 1.86111917]
2.51017700000226	[2.02588243 2.24691472 1.86087078]
2.51017800000226	[2.02560698 2.24720814 1.86062115]
2.5101790000022604	[2.02533012 2.24750071 1.86037025]
2.5101800000022605	[2.02505191 2.24779257 1.86011813]
2.5101810000022606	[2.02477235 2.24808374 1.85986478]
2.5101820000022608	[2.02449145 2.24837426 1.85961021]
2.510183000002261	[2.02420922 2.24866418 1.85935445]
2.510184000002261	[2.02392567 2.24895355 1.85909749]
2.510185000002261	[2.02364082 2.24924242 1.85883935]
2.5101860000022613	[2.02335467 2.24953084 1.85858005]
2.5101870000022615	[2.02306724 2.24981887 1.85831959]
2.5101880000022616	[2.02277855 2.25010654 1.85805798]
2.5101890000022617	[2.02248861 2.25039393 1.85779524]
2.510190000002262	[2.02219743 2.25068107 1.85753138]
2.510191000002262	[2.02190502 2.25096802 1.85726641]
2.510192000002262	[2.0216114  2.25125484 1.85700035]
2.5101930000022623	[2.02131659 2.25154158 1.85673321]
2.5101940000022624	[2.02102059 2.2518283  1.856465  ]
2.5101950000022626	[2.02072343 2.25211504 1.85619573]
2.5101960000022627	[2.02042511 2.25240187 1.85592542]
