2.825120000002981	87.79758258868846
2.825130000002981	87.79951892224507
2.825140000002981	87.80145581014885
2.825150000002981	87.803393252112
2.825160000002981	87.80533124781125
2.825170000002981	87.80726979698548
2.825180000002981	87.80920889942898
2.8251900000029813	87.811148554992
2.8252000000029813	87.81308876357821
2.8252100000029814	87.81502952514175
2.8252200000029815	87.81697083968587
2.8252300000029815	87.8189127072598
2.8252400000029816	87.8208551279539
2.8252500000029817	87.8227981018977
2.8252600000029817	87.82474162925048
2.825270000002982	87.8266857102081
2.825280000002982	87.82863033314133
2.825290000002982	87.83057549816077
2.825300000002982	87.83252121761859
2.825310000002982	87.83446749197473
2.825320000002982	87.83641432164937
2.825330000002982	87.83836170705702
2.8253400000029822	87.84030964860361
2.8253500000029823	87.84225814668179
2.8253600000029824	87.84420720166626
2.8253700000029824	87.84615681391094
2.8253800000029825	87.84810698374453
2.8253900000029826	87.85005771147041
2.8254000000029826	87.85200899736607
2.8254100000029827	87.85396084168198
2.8254200000029828	87.85591324467218
2.825430000002983	87.85786620654164
2.825440000002983	87.85981972744398
2.825450000002983	87.86177380754528
2.825460000002983	87.86372844699912
2.825470000002983	87.86568364595271
2.825480000002983	87.86763940455344
2.8254900000029832	87.86959572295365
2.8255000000029833	87.87155260131652
2.8255100000029834	87.87351003982505
2.8255200000029834	87.87546803868922
2.8255300000029835	87.8774265981486
2.8255400000029836	87.8793857184809
2.8255500000029836	87.88134540000839
2.8255600000029837	87.88330564310233
2.8255700000029838	87.88526644818737
2.825580000002984	87.88722781574695
2.825590000002984	87.88918974632709
2.825600000002984	87.89115224053704
2.825610000002984	87.89311529905187
2.825620000002984	87.89507892261516
2.825630000002984	87.89704311203789
2.825640000002984	87.89900786819697
2.8256500000029843	87.90097319208913
2.8256600000029843	87.9029390847191
2.8256700000029844	87.90490554709805
2.8256800000029845	87.90687258034801
2.8256900000029845	87.90884018564418
2.8257000000029846	87.9108083642104
2.8257100000029847	87.91277711733224
2.8257200000029847	87.91474644631685
2.825730000002985	87.91671635248588
2.825740000002985	87.91868683720863
2.825750000002985	87.92065790187748
2.825760000002985	87.92262954790374
2.825770000002985	87.92460177672585
